,nct_id,smiless_first,block_desc,PCA1,PCA2
8785,NCT00313846,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4,Diseases of the musculoskeletal system and connective tissue,-0.8346610939035581,0.6910519213797531
8786,NCT01289990,[H][C@@]1(CCOC1)OC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C=C1,"Endocrine, nutritional and metabolic diseases",-0.6153205660073158,-0.29622736593926297
8787,NCT00492752,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,Neoplasms,-1.628375659939232,-0.49884344537761477
8788,NCT00143611,[H][C@]1(CCCC=C1C(=O)OCC)S(=O)(=O)NC1=C(Cl)C=C(F)C=C1,Certain infectious and parasitic diseases,-0.9083341607823373,0.11395524156230055
8789,NCT01051531,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,Mental and behavioural disorders,0.09445729448851245,0.3425748112900066
8790,NCT01386853,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O,"Endocrine, nutritional and metabolic diseases",-0.6246331827883514,0.09696738169766539
8791,NCT01355497,C[C@](O)(COC1=CC=C(C=C1)C#N)C(O)=NC1=CC(=C(C=C1)C#N)C(F)(F)F,others,-0.32100189093997233,-0.7174558701458643
8792,NCT00337467,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,Factors influencing health status and contact with health services,-0.18272899111917096,0.3043651942329615
8793,NCT00269087,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Diseases of the respiratory system,-1.1535913926087473,1.1697701143353882
8794,NCT01121081,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the skin and subcutaneous tissue,5.463519278873624,-0.21983167166465592
8795,NCT00314951,CC[C@H]1\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(CC)C(Cl)=C(O)C(Cl)=C3O)[C@H](O)[C@@H]2OC)\C(=O)OC(C\C=C(/C)\C=C(C)\[C@@H]1O[C@@H]1OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]1O)[C@@H](C)O,Certain infectious and parasitic diseases,-1.0774789067802448,1.2755584065742447
8796,NCT00003118,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Diseases of the digestive system,-0.3288316544642889,7.376610360978347
8797,NCT01114217,COC1=CC=CC=C1OCC(O)CO,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-1.054216369172133,-0.0445072296300479
8798,NCT01071161,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,Other,-0.7127690716830146,0.17961263422587545
8799,NCT00266851,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,Diseases of the respiratory system,-0.7127690716830146,0.17961263422587545
8800,NCT00213135,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,Diseases of the nervous system,-0.9142192438087228,-0.5438462904765262
8801,NCT01495702,[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-1.291700282834792,-0.512382805688466
8802,NCT00497237,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Diseases of the respiratory system,-0.8423552840779014,0.9883086686621126
8803,NCT00478023,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Diseases of the genitourinary system,-0.9981369923498389,-0.7638715246790129
8804,NCT02010918,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Diseases of the musculoskeletal system and connective tissue,-0.787658903237656,-1.0704906677235706
8805,NCT00310830,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,Diseases of the circulatory system,-1.1867420290773352,0.1922857049041351
8806,NCT00302081,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Certain infectious and parasitic diseases,-0.8089934079989703,-0.6533410864601972
8807,NCT00662909,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,Diseases of the genitourinary system,-1.21238947677642,-0.4682166584231939
8808,NCT00442546,NCC1(CC(O)=O)CCCCC1,Diseases of the musculoskeletal system and connective tissue,-0.8407132840034549,-0.8771576428968704
8809,NCT00206440,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",-1.1536269373975665,0.01118756854588179
8810,NCT00257491,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,Diseases of the circulatory system,-0.3772125944787142,-0.08960589132702033
8811,NCT01641640,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](C)(F)[C@@H]1O)OC1=CC=CC=C1,Certain infectious and parasitic diseases,-0.7855951951559278,0.7065343665556114
8812,NCT01392677,CN(C)C(=N)NC(N)=N,"Endocrine, nutritional and metabolic diseases",-1.2260382379337513,-1.4162108048163222
8813,NCT00503698,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the circulatory system,5.463519278873624,-0.21983167166465592
8814,NCT01009463,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl,Diseases of the respiratory system,-0.8929267682801704,-0.44725735309510634
8815,NCT01191268,[Na+].[Na+].[O-]P([O-])(F)=O,"Endocrine, nutritional and metabolic diseases",-1.138879934218746,-1.580748872962933
8816,NCT00494884,CN(C)C(=N)NC(N)=N,"Endocrine, nutritional and metabolic diseases",-1.2260382379337513,-1.4162108048163222
8817,NCT00377637,COC(=O)\C=C\C(O)=O,Certain infectious and parasitic diseases,-1.4409901071961357,-0.7080495173024127
8818,NCT01281839,[H]\C1=C([H])\[C@]2([H])C[C@]2(N=C(O)[C@]2([H])C[C@]([H])(C[C@@]2([H])C(=O)N(C)CCCC1)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(O)=NS(=O)(=O)C1CC1,Certain infectious and parasitic diseases,-0.48165031250362383,1.5271684430329084
8819,NCT00005090,ClCCNC(=O)N(CCCl)N=O,"Injury, poisoning and certain other consequences of external causes",-1.2930732384131123,-1.4124315710511588
8820,NCT00680745,CN(C)C(=N)NC(N)=N,"Endocrine, nutritional and metabolic diseases",-1.2260382379337513,-1.4162108048163222
8821,NCT00314574,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
8822,NCT00596791,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1,Diseases of the eye and adnexia,-1.1223515082690547,0.2943095751332653
8823,NCT00113165,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,Diseases of the nervous system,-0.9394726858387605,-1.034294474210094
8824,NCT00064181,FC1=CNC(=O)NC1=O,Neoplasms,-0.8275520079908194,-1.0096032958514678
8825,NCT01008410,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,Diseases of the digestive system,-1.2005219837423815,-0.23561033144402901
8826,NCT00252785,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,Diseases of the respiratory system,-1.2005219837423815,-0.23561033144402901
8827,NCT00267683,[Na+].[Na+].[O-]P([O-])(F)=O,"Endocrine, nutritional and metabolic diseases",-1.138879934218746,-1.580748872962933
8828,NCT01486940,[Na+].[Na+].[O-]P([O-])(F)=O,"Endocrine, nutritional and metabolic diseases",-1.138879934218746,-1.580748872962933
8829,NCT00417209,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3=CC=CC=C3)[C@H]3[C@]4(C[C@H]4C[C@H]4OC[C@@]34OC(C)=O)C1=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,Neoplasms,-1.0151004375224355,1.7435823520003313
8830,NCT00614380,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,Diseases of the circulatory system,-0.3772125944787142,-0.08960589132702033
8831,NCT00636168,COC1=CC=CC=C1OCC(O)CO,Neoplasms,-1.054216369172133,-0.0445072296300479
8832,NCT01459588,OCC(O)CO,Diseases of the eye and adnexia,-1.254036398018733,-1.3554449854306416
8833,NCT00449033,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,Neoplasms,-1.628375659939232,-0.49884344537761477
8834,NCT00302068,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,Other,-0.40260978115849805,-0.4297961670911925
8835,NCT00671853,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,Mental and behavioural disorders,-0.43943548501652063,-0.030695702261890532
8836,NCT00482833,O=[As]O[As]=O,others,-1.1180666887551824,-1.2484208991533465
8837,NCT00376272,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,Diseases of the circulatory system,-1.3059399783353312,-0.028740651636474632
8838,NCT00035802,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,Mental and behavioural disorders,-0.9278297910365049,-0.2627249554362329
8839,NCT00197145,[H][C@@]1(NC(=O)C2(CCN(CC3=CC=C(OC4=CC=C(C=C4)C(O)=O)C=C3)CC2)N(CCCC)C1=O)[C@H](O)C1CCCCC1,Factors influencing health status and contact with health services,-0.2915910085407005,0.5706848287639136
8840,NCT01025817,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,"Injury, poisoning and certain other consequences of external causes",-1.0097449145204347,2.6299997068830887
8841,NCT00676845,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,"Endocrine, nutritional and metabolic diseases",-0.8076337651953926,-0.10479973632799428
8842,NCT00460746,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,Certain infectious and parasitic diseases,-0.29289247572648197,0.5251705483641438
8843,NCT00628680,O.O.[Al+3].[Cl-].[Zr+4].NCC([O-])=O,Diseases of the genitourinary system,-0.9747432903702309,-1.2578626422346157
8844,NCT00281593,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,Diseases of the circulatory system,-0.3772125944787142,-0.08960589132702033
8845,NCT01023815,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,Diseases of the genitourinary system,-1.0097449145204347,2.6299997068830887
8846,NCT00076986,ClCCNC(=O)N(CCCl)N=O,Diseases of the skin and subcutaneous tissue,-1.2930732384131123,-1.4124315710511588
8847,NCT01004185,NC1=CC(C(O)=O)=C(O)C=C1,Diseases of the digestive system,-1.0155245235571073,-0.8081420057198926
8848,NCT00219596,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1,Diseases of the eye and adnexia,-0.5780072236245666,0.3478034158354511
8849,NCT00498615,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,Diseases of the skin and subcutaneous tissue,-0.49526207893389496,-0.45759980911699466
8850,NCT01091168,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,others,-0.43222240278453955,6.638876216984261
8851,NCT00069745,N.[Cl-].[Cl-].[Pt+4].CC([O-])=O.CC([O-])=O.NC1CCCCC1,others,-0.2411368879288274,-0.6670545486485177
8852,NCT01565707,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,Diseases of the genitourinary system,-0.07042321206599962,0.3785852930077356
8853,NCT02142556,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,Mental and behavioural disorders,-0.43943548501652063,-0.030695702261890532
8854,NCT00101426,FC1=C(CN2C(=O)C3=CC=CN3[C@@]3(CC(=O)NC3=O)C2=O)C=CC(Br)=C1,"Endocrine, nutritional and metabolic diseases",-0.13495145540102974,-0.3747123012003988
8855,NCT00396409,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,5.463519278873624,-0.21983167166465592
8856,NCT00625612,[H]N([H])C1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)N([H])C2=O)O1,"Endocrine, nutritional and metabolic diseases",-0.6371094436395106,-0.03657730021754116
8857,NCT00695643,NC1=CC(C(O)=O)=C(O)C=C1,Diseases of the digestive system,-1.0155245235571073,-0.8081420057198926
8858,NCT00433290,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,Diseases of the musculoskeletal system and connective tissue,-0.3585777615366703,-0.5871282192789387
8859,NCT00516074,N[C@@H](CCCNC(N)=N)C(O)=O,"Endocrine, nutritional and metabolic diseases",-1.1721690204145794,-1.3030337442824906
8860,NCT01309204,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,Diseases of the eye and adnexia,-0.31296123956000305,0.21694705389950775
8861,NCT01095666,CN(C)C(=N)NC(N)=N,"Endocrine, nutritional and metabolic diseases",-1.2260382379337513,-1.4162108048163222
8862,NCT00135330,N[C@@H](CCCNC(N)=N)C(O)=O,"Endocrine, nutritional and metabolic diseases",-1.1721690204145794,-1.3030337442824906
8863,NCT00383552,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Diseases of the respiratory system,-0.88422586332656,0.5548279420241223
8864,NCT00299130,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,Diseases of the musculoskeletal system and connective tissue,-1.2575355142541573,-0.34331892023217164
8865,NCT01314001,[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21,Factors influencing health status and contact with health services,-0.9240404693824336,-0.7803970193172401
8866,NCT00337779,CC(O)=O,Diseases of the musculoskeletal system and connective tissue,-1.2563887864565872,-1.077678398590088
8867,NCT00212771,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,Mental and behavioural disorders,-0.36133543266402274,0.22748874391436327
8868,NCT01086384,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Diseases of the respiratory system,-1.1535913926087473,1.1697701143353882
8869,NCT00219141,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,Diseases of the circulatory system,-1.2536318553243695,0.26471422397524913
8870,NCT01529476,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,Certain infectious and parasitic diseases,-0.9837687108381614,-0.03460344685335859
8871,NCT00086320,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,Mental and behavioural disorders,0.09445729448851245,0.3425748112900066
8872,NCT00168324,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Diseases of the eye and adnexia,-1.0706663976917161,0.8565290614636054
8873,NCT01316094,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(F)C(CC2=CC3=CC=CC=C3S2)=C1,"Endocrine, nutritional and metabolic diseases",-0.5785935904708432,-0.5299617164558171
8874,NCT01044459,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1,Diseases of the respiratory system,-0.6986709621424383,0.06592172525015767
8875,NCT00473330,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,Certain conditions originating in the perinatal period,-1.0912941440412403,-0.894573603247025
8876,NCT00235911,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,Diseases of the respiratory system,-1.2005219837423815,-0.23561033144402901
8877,NCT01191944,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Diseases of the nervous system,-0.7914798407400541,-0.5614121945373743
8878,NCT00388804,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,others,-0.8828335848561604,-0.06763944764606497
8879,NCT00401193,NC[C@H]1CC[C@@H](CC1)C(O)=O,Diseases of the nervous system,-0.8448798593185259,-0.8098758548906788
8880,NCT00363948,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
8881,NCT01335464,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
8882,NCT00424255,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,others,-0.8852671097303823,-0.2873293360773544
8883,NCT00391209,CCO,"Endocrine, nutritional and metabolic diseases",-1.1583922701527885,-1.1521107386348564
8884,NCT01577082,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Diseases of the respiratory system,-0.8423552840779014,0.9883086686621126
8885,NCT01301963,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1,Neoplasms,-0.4234859210677717,-0.803743930561401
8886,NCT00711529,CC(C)C(=O)OC(C)OC(=O)NCC1(CC(O)=O)CCCCC1,others,-1.0081159851750616,-0.48640203408337535
8887,NCT00396565,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,Mental and behavioural disorders,0.09445729448851245,0.3425748112900066
8888,NCT00441363,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C,"Endocrine, nutritional and metabolic diseases",-0.06757010454748155,1.823164147963548
8889,NCT00566501,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,Diseases of the nervous system,0.19959074174600538,0.7782111486779023
8890,NCT01508936,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Other,5.463519278873624,-0.21983167166465592
8891,NCT00135499,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
8892,NCT01159600,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
8893,NCT00626197,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Certain infectious and parasitic diseases,-1.0706663976917161,0.8565290614636054
8894,NCT01370005,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
8895,NCT00109408,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,Diseases of the musculoskeletal system and connective tissue,-1.3465306248499562,-0.5043566674045592
8896,NCT01240382,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)C1O[C@@H]1O[C@@H]([C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)C(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@H]2NC(C)=O)[C@H](O)[C@H]1O)C(O)=O,Diseases of the eye and adnexia,-1.3205395052518658,-0.5556312651930163
8897,NCT01630746,CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1,Certain infectious and parasitic diseases,-0.5411205441721951,-0.454068884529169
8898,NCT00450216,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,Diseases of the digestive system,-1.2481009326211947,-0.6544315808315229
8899,NCT00103922,[H][C@@]1(CC[C@](CC1)(C#N)C1=CC(OC2CCCC2)=C(OC)C=C1)C(O)=O,Diseases of the respiratory system,-0.36929567604376157,0.5696069499884505
8900,NCT00108849,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,"Endocrine, nutritional and metabolic diseases",-0.8656981306498135,-0.1552367582809977
8901,NCT00467584,CC(=O)OC1=CC=CC=C1C(O)=O,Diseases of the nervous system,-1.0172985751441477,-0.11077650947797421
8902,NCT00478231,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-0.5330308413298404,0.582024790182576
8903,NCT01168973,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,others,5.463519278873624,-0.21983167166465592
8904,NCT01533922,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
8905,NCT00267969,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the skin and subcutaneous tissue,5.463519278873624,-0.21983167166465592
8906,NCT00598156,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,Neoplasms,-0.8432645667411695,-0.13236164327527103
8907,NCT00002967,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
8908,NCT00403767,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Diseases of the circulatory system,-0.39459911444856255,-0.19639952439227784
8909,NCT01360021,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,Diseases of the respiratory system,-1.2005219837423815,-0.23561033144402901
8910,NCT01473524,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)[C@]([H])(CC)[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,Diseases of the digestive system,-0.9316819912796118,-0.008015176908782408
8911,NCT00078832,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,others,-0.26400035202781197,-0.7433080546012076
8912,NCT01663233,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,Diseases of the circulatory system,-1.3059399783353312,-0.028740651636474632
8913,NCT00083434,OC(=O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-0.651912546717458,-0.47369385951252185
8914,NCT00193882,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Neoplasms,-0.3288316544642889,7.376610360978347
8915,NCT01018680,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,Diseases of the musculoskeletal system and connective tissue,-0.3585777615366703,-0.5871282192789387
8916,NCT00449150,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C(O)=O,Diseases of the respiratory system,-0.8609258309644099,0.4488413342943769
8917,NCT00156065,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,Mental and behavioural disorders,-0.889509632883386,-0.042560378983822214
